full_image,image_snippet,person_id,iou,caption
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_2.JPG,,0.0,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_3.JPG,Persoon 3,0.0303410859275185,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_4.JPG,Persoon 3,0.063761510703998,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_5.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_0.JPG,Persoon 4,0.050943481073639,A man in a black coat is walking through the door of a car 
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_1.JPG,Persoon 4,0.1491674428754305,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_2.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_3.JPG,Persoon 4,0.1758316940404475,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_4.JPG,Persoon 4,0.6159580146624772,A man in a suit is opening the door of a car door 
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_5.JPG,,0.0,A WOMAN with a black coat is walking down the street 
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_0.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_1.JPG,,0.0,A man in a black coat is walking in the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_2.JPG,Persoon 5,0.0220756977378011,A woman in a black coat is walking down the street with her hands in her pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_3.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_4.JPG,Persoon 5,0.001885763946597,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_5.JPG,Persoon 5,0.0029276857672386,A woman in a black coat is walking down the road with her hands in her pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_0.JPG,,0.0,A man in a suit is opening the door of a car door 
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_1.JPG,,0.0,A WOMAN with a black coat is walking down the street 
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_2.JPG,Persoon 6,0.1364102619872921,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_3.JPG,,0.0,A man in a black coat is walking in the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_4.JPG,Persoon 6,0.0320678786812026,A woman in a black coat is walking down the street with her hands in her pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_5.JPG,Persoon 6,0.1037445563975502,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_0.JPG,Persoon 8,0.0165092849891298,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_1.JPG,Persoon 8,0.2091119545126859,A woman in a black coat is walking down the road with her hands in her pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_2.JPG,,0.0,A man in a suit is opening the door of a car door 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_3.JPG,Persoon 8,0.1847039706742738,A WOMAN with a black coat is walking down the street 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_4.JPG,Persoon 8,0.2491871408521916,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_5.JPG,,0.0,A man in a black coat is walking in the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_0.JPG,Persoon 2,0.0790073293709842,A woman in a black coat is walking down the street with her hands in her pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_1.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_2.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_3.JPG,Persoon 2,0.0645316400921221,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_4.JPG,Persoon 2,0.090039022656844,A man in a suit is opening the door of a car door 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_5.JPG,Persoon 2,0.0796696871142652,A WOMAN with a black coat is walking down the street 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_0.JPG,Persoon 4,0.0015051020357959,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_1.JPG,Persoon 4,0.110919249714164,A man in a black coat is walking in the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_2.JPG,,0.0,A woman in a black coat is walking down the street with her hands in her pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_3.JPG,Persoon 4,0.0193834324781482,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_4.JPG,Persoon 4,0.1069808098496061,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_5.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_0.JPG,,0.0,A woman in a black coat is walking down the road with her hands in her pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_1.JPG,Persoon 7,0.20371251396371,A WOMAN with a black coat is walking down the street 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_2.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_3.JPG,Persoon 7,0.0032170535891527,A man in a black coat is walking in the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_4.JPG,Persoon 7,0.0128602594665424,A woman in a black coat is walking down the street with her hands in her pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_5.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_0.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_1.JPG,Persoon 9,0.209462538895564,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_2.JPG,Persoon 9,0.0467319504241115,A woman in a black coat is walking down the road with her hands in her pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_3.JPG,,0.0,A man in a suit is opening the door of a car door 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_4.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_5.JPG,,0.0,A man in a black coat is walking in the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_0.JPG,,0.0,A woman in a black coat is walking down the street with her hands in her pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_1.JPG,Persoon 5,0.0016130273580041,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_2.JPG,Persoon 5,0.6848164047079978,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_3.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_4.JPG,,0.0,A woman in a black coat is walking down the road with her hands in her pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_5.JPG,,0.0,A man in a suit is opening the door of a car door 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_0.JPG,Persoon 1,0.0206977969067281,A WOMAN with a black coat is walking down the street 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_1.JPG,,0.0,A man in a black coat is walking in the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_2.JPG,,0.0,A woman in a black coat is walking down the street with her hands in her pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_3.JPG,Persoon 1,0.0115347244999611,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_4.JPG,Persoon 1,0.0537276159089221,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_5.JPG,Persoon 1,0.0568796457488752,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_0.JPG,,0.0,A woman in a black coat is walking down the road with her hands in her pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_1.JPG,Persoon 6,0.892211546610785,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_2.JPG,,0.0,A man in a black coat is walking down the street with his hand on his pocket 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_3.JPG,,0.0,A person in a suit is wearing a black jacket and a black backpack 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_4.JPG,Persoon 6,0.1296235206430749,A woman in a black coat is walking down the street with her hands in her pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_5.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_6.JPG,,0.0,A man in a black coat is walking down the road with a pair of black shoes on his back 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_7.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_8.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_0.JPG,Persoon 8,0.3570673419391593,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_1.JPG,,0.0,A man in a black coat is walking down the street with his hand on his pocket 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_2.JPG,Persoon 8,0.102780675384959,A person in a suit is wearing a black jacket and a black backpack 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_3.JPG,Persoon 8,0.3411109009275033,A man in a black coat is walking on the road with a pair of black shoes 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_4.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_5.JPG,Persoon 8,0.2843192727199073,A man in a black coat is walking down the road with a pair of black shoes on his back 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_6.JPG,Persoon 8,0.1852310818459351,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_7.JPG,Persoon 8,0.0020821468230851,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_8.JPG,Persoon 8,0.0172594033130381,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_0.JPG,Persoon 4,0.1251969051756843,A man in a black coat is walking down the street with his hand on his pocket 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_1.JPG,,0.0,A person in a suit is wearing a black jacket and a black backpack 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_2.JPG,Persoon 4,0.0461812720951489,A man in a black coat is walking on the road with a pair of black shoes 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_3.JPG,Persoon 4,0.2228023458764047,A woman in a black coat is walking down the street with her hands in her pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_4.JPG,,0.0,A man in a black coat is walking down the road with a pair of black shoes on his back 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_5.JPG,Persoon 4,0.0042663771346672,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_6.JPG,Persoon 4,0.1255474417395888,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_7.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_8.JPG,Persoon 4,0.0469906382743219,A man in a black coat is walking down the street with his hand on his pocket 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_0.JPG,Persoon 7,0.1733770932476311,A person in a suit is wearing a black jacket and a black backpack 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_1.JPG,,0.0,A man in a black coat is walking on the road with a pair of black shoes 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_2.JPG,,0.0,A woman in a black coat is walking down the street with her hands in her pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_3.JPG,Persoon 7,0.1406088413547761,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_4.JPG,Persoon 7,0.0046714047074636,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_5.JPG,Persoon 7,0.0191696010157695,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_6.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_7.JPG,,0.0,A man in a black coat is walking down the street with his hand on his pocket 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_8.JPG,,0.0,A person in a suit is wearing a black jacket and a black backpack 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_0.JPG,,0.0,A man in a black coat is walking on the road with a pair of black shoes 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_1.JPG,,0.0,A woman in a black coat is walking down the street with her hands in her pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_2.JPG,Persoon 1,0.0797010018789154,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_3.JPG,Persoon 1,0.0904544665619669,A man in a black coat is walking down the road with a pair of black shoes on his back 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_4.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_5.JPG,Persoon 1,0.0122015922214455,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_6.JPG,Persoon 1,0.0681895121878724,A man in a black coat is walking down the street with his hand on his pocket 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_7.JPG,Persoon 1,0.0639844387815106,A person in a suit is wearing a black jacket and a black backpack 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_8.JPG,Persoon 1,0.128539368539702,A man in a black coat is walking on the road with a pair of black shoes 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_0.JPG,Persoon 2,0.0149566209937848,A woman in a black coat is walking down the street with her hands in her pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_1.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_2.JPG,Persoon 2,0.0398860857998565,A man in a black coat is walking down the road with a pair of black shoes on his back 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_3.JPG,Persoon 2,0.0426089307910757,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_4.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_5.JPG,Persoon 2,0.0015345214698584,A man in a black coat is walking down the street with his hand on his pocket 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_6.JPG,Persoon 2,0.0268814058701049,A person in a suit is wearing a black jacket and a black backpack 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_7.JPG,,0.0,A man in a black coat is walking on the road with a pair of black shoes 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_8.JPG,Persoon 2,0.0129061628159235,A woman in a black coat is walking down the street with her hands in her pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_0.JPG,Persoon 5,0.0207997630928324,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_1.JPG,Persoon 5,0.2262518659964199,A man in a black coat is walking down the road with a pair of black shoes on his back 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_2.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_3.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_4.JPG,Persoon 5,0.4864111099347122,A man in a black coat is walking down the street with his hand on his pocket 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_5.JPG,,0.0,A person in a suit is wearing a black jacket and a black backpack 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_6.JPG,,0.0,A man in a black coat is walking on the road with a pair of black shoes 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_7.JPG,,0.0,A woman in a black coat is walking down the street with her hands in her pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10050.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10050_8.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_0.JPG,Persoon 6,0.0154592415659577,A man in a black coat is walking down the road with a pair of black shoes on his back 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_1.JPG,Persoon 6,0.1966587533206686,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_2.JPG,Persoon 6,0.0797927977772413,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_3.JPG,Persoon 6,0.3511432301541262,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_4.JPG,Persoon 6,0.0964105566878309,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10095.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10095_5.JPG,Persoon 6,0.1131675720851184,A woman in a suit is cutting her hair in the window 
