full_image,image_snippet,person_id,iou
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_3.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_4.JPG,Persoon 2,0.0042277996294724
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_5.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_6.JPG,Persoon 2,0.0113271307000137
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_0.JPG,Persoon 5,0.0633966653339317
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_1.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_2.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_3.JPG,Persoon 5,0.658760755805574
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_4.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_5.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_6.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_0.JPG,Persoon 9,0.3210685338460542
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_1.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_2.JPG,Persoon 9,0.012937094577418
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_3.JPG,Persoon 9,0.0790542423995608
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_4.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_5.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_6.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_0.JPG,Persoon 1,0.0002571333138731
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_1.JPG,Persoon 1,0.5378118347905191
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_2.JPG,Persoon 1,0.4869645437027251
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_3.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_4.JPG,Persoon 1,0.138841255384457
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_5.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_0.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_1.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_2.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_3.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_4.JPG,Persoon 2,0.0681935710312693
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_5.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_0.JPG,Persoon 3,0.2202243038688469
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_1.JPG,Persoon 3,0.0353100464731932
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_2.JPG,Persoon 3,0.035299405964008
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_3.JPG,Persoon 3,0.0428133589788263
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_4.JPG,Persoon 3,0.1015647027601581
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_5.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_0.JPG,Persoon 4,0.1846644609935172
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_1.JPG,Persoon 4,0.0852262654610707
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_2.JPG,Persoon 4,0.0967625014682925
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_3.JPG,Persoon 4,0.4996100270152164
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_4.JPG,Persoon 4,0.0084753300682933
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_5.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_0.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_1.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_2.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_3.JPG,Persoon 5,0.0141838261331743
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_4.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_5.JPG,Persoon 5,0.0027244478997726
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_0.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_1.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_2.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_3.JPG,Persoon 6,0.0925980121291763
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_4.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_5.JPG,Persoon 6,0.1029026204667873
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_0.JPG,Persoon 1,0.0002067715894818
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_1.JPG,Persoon 1,0.4379042789425821
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_2.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_3.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_4.JPG,Persoon 1,0.1481483218072172
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_5.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_0.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_1.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_2.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_3.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_4.JPG,Persoon 2,0.0825428853570176
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_5.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_0.JPG,Persoon 3,0.217176675809633
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_1.JPG,Persoon 3,0.0367903145640124
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_2.JPG,Persoon 3,0.0122254812448539
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_3.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_4.JPG,Persoon 3,0.0659324333209425
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_5.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_0.JPG,Persoon 4,0.1368847459076954
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_1.JPG,Persoon 4,0.0734311575151094
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_2.JPG,Persoon 4,0.5281717313577651
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_3.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_4.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_5.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_0.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_1.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_2.JPG,Persoon 5,0.0157652352847344
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_3.JPG,Persoon 5,0.0177114411863374
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_4.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_5.JPG,Persoon 5,0.0038011210672568
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_0.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_1.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_2.JPG,Persoon 6,0.1205902207744601
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_3.JPG,Persoon 6,0.115126098086031
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_4.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_45.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_45_5.JPG,Persoon 6,0.1044382988774057
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_0.JPG,Persoon 8,0.2144983117939197
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_1.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_2.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_3.JPG,Persoon 8,0.1863136329617773
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_4.JPG,Persoon 8,0.2693324845804022
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_5.JPG,Persoon 8,0.251231601816559
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_0.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_1.JPG,Persoon 2,0.025214487143801
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_2.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_3.JPG,Persoon 2,0.0166147816942606
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_4.JPG,Persoon 2,0.0013274222076094
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_5.JPG,Persoon 2,0.0267552618826656
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_0.JPG,Persoon 4,0.1134128951919657
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_1.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_2.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_3.JPG,Persoon 4,0.0151253874874768
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_4.JPG,Persoon 4,0.2300275956734153
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_5.JPG,Persoon 4,0.1063540828428039
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_0.JPG,Persoon 7,0.2032967351297669
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_1.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_2.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_3.JPG,Persoon 7,0.0035252989172982
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_4.JPG,Persoon 7,0.190510366436711
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_5.JPG,Persoon 7,0.0111756794429228
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_0.JPG,Persoon 9,0.2041914143161415
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_1.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_2.JPG,Persoon 9,0.0436344003063932
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_3.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_4.JPG,Persoon 9,0.0204153266441863
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_5.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_0.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_1.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_2.JPG,Persoon 5,0.6923690412728268
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_3.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_4.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_5.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_0.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_1.JPG,Persoon 1,0.0047706274033268
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_2.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_3.JPG,Persoon 1,0.0088702973768044
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_4.JPG,Persoon 1,0.0717134255611187
vlc-record-2019-02-15-10h16m31s-rtsp___80_10170.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10170_5.JPG,Persoon 1,0.0541684252262033
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_0.JPG,Persoon 1,0.1481478828058618
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_1.JPG,Persoon 1,0.0001946271962099
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_2.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_3.JPG,Persoon 1,0.5094807215001115
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_4.JPG,Persoon 1,0.0641400211227557
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_5.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_0.JPG,Persoon 2,0.0814494266678744
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_1.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_2.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_3.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_4.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_5.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_0.JPG,Persoon 3,0.0677675788193506
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_1.JPG,Persoon 3,0.21970634601831
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_2.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_3.JPG,Persoon 3,0.0303410859275185
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_4.JPG,Persoon 3,0.063761510703998
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_5.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_0.JPG,Persoon 4,0.050943481073639
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_1.JPG,Persoon 4,0.1491674428754305
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_2.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_3.JPG,Persoon 4,0.1758316940404475
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_4.JPG,Persoon 4,0.6159580146624772
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_5.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_0.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_1.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_2.JPG,Persoon 5,0.0220756977378011
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_3.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_4.JPG,Persoon 5,0.001885763946597
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_5.JPG,Persoon 5,0.0029276857672386
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_0.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_1.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_2.JPG,Persoon 6,0.1364102619872921
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_3.JPG,,0.0
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_4.JPG,Persoon 6,0.0320678786812026
vlc-record-2019-02-15-10h16m13s-rtsp___80_75.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_75_5.JPG,Persoon 6,0.1037445563975502
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_0.JPG,Persoon 8,0.0165092849891298
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_1.JPG,Persoon 8,0.2091119545126859
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_2.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_3.JPG,Persoon 8,0.1847039706742738
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_4.JPG,Persoon 8,0.2491871408521916
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_5.JPG,,0.0
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_0.JPG,Persoon 2,0.0790073293709842
vlc-record-2019-02-15-10h16m31s-rtsp___80_10125.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10125_1.JPG,,0.0
